user_id,item_name,raiting
76561198049556885,Robocraft,1
76561198049230048,RaceRoom Racing Experience ,1
hanroo,Subnautica,5
76561198006606435,Poker Night at the Inventory,5
76561198070635741,Dead Island Riptide,3
TheJuanAnd0nly,Left 4 Dead 2,5
MickeyDeez,Crysis,5
76561198073811740,Skullgirls,3
decmonk,The Binding of Isaac,5
76561198035533544,Ricochet,3
76561198034664008,STAR WARS™ Battlefront™ II,5
76561198071324590,Real Horror Stories Ultimate Edition,3
HarisYusuf,Emily is Away,5
DarkPulse_ChCh,TERA,3
76561198085383067,No More Room in Hell,1
syluxe,Goat Simulator,5
76561197993210440,PlanetSide 2,5
76561198153975662,Unturned,1
thebigchiklis,Besiege,3
HaxterWTF,Blacklight: Retribution,5
HaydOS_,Magicka: Wizard Wars,3
Hayz93,The Binding of Isaac,5
HazardousRusty,Counter-Strike: Global Offensive,2
Headlessone,Copa Petrobras de Marcas,1
HeardTangent,No More Room in Hell,5
joeniel,No Man's Sky,1
yashitya,Call of Duty: Modern Warfare 3,4
fuccboihectic,The Elder Scrolls V: Skyrim,1
_Reign,Grand Theft Auto V,1
76561198059399607,Spiral Knights,1
76561198050619485,Geometry Dash,1
76561198077266421,Loadout,3
76561198072460153,Counter-Strike: Global Offensive,1
76561198106882938,Elite Dangerous,1
antidamage,Half-Life 2,1
herio,Arma 3,3
76561198096849086,"Papers, Please",5
76561198062214332,Surgeon Simulator,5
76561198062625286,War Thunder,5
bzr9000,The Ship,1
76561198050540147,FTL: Faster Than Light,1
juelino,Counter-Strike: Global Offensive,5
AlexHowie,Loadout,5
76561198078649960,Grand Theft Auto V,5
76561198009002611,Call of Duty: Ghosts,1
76561198057784617,Borderlands 2,5
76561198077658105,Grand Theft Auto V,1
AnEvilReindeer,Crusader Kings II,3
76561198042465147,Chivalry: Medieval Warfare,1
MrBambi2,DARK SOULS III,1
76561198034888931,The Walking Dead: Season Two,1
76561198066303619,Super Hexagon,5
holyblade98,Command and Conquer: Red Alert 3,1
76561198014910012,Borderlands 2,5
76561198063801454,Counter-Strike: Global Offensive,5
DrJWATSON,Dear Esther,5
Ghastkiller,PAYDAY 2,5
76561198087597289,XCOM 2,5
ttavr0h,Saints Row IV,5
76561198024130541,Spiral Knights,5
76561198061503100,Monaco,5
76561198088045830,Garry's Mod,5
FD_GOD_BR,Kung Fury,5
killerinkk,Unturned,5
76561198097641296,Counter-Strike: Global Offensive,1
76561198098802468,Super Hexagon,5
Spooky4me,Grand Theft Auto: Vice City,3
76561198072096094,Space Engineers,5
HunteR_au,Rust,5
76561198077638723,The Beginner's Guide,5
76561198104700278,Fallout 3,3
ERROR_LT,NEKOPARA Vol. 0,5
76561198054447419,Borderlands 2,5
Hype_R,Space Engineers,5
MrSmash,Oddworld: Abe's Oddysee,5
76561198088140468,Risk of Rain,5
Conkaface,Dear Esther,5
76561198074377542,Rocket League,1
httpPSGareBADsameASarsenal,Just Cause,5
PostmanPot,LEGO® Star Wars™: The Complete Saga,5
SyvWolf,The Forest,3
Fanastic_Fox0906,The Walking Dead: Season Two,5
commander_cong,Halo: Spartan Assault,5
76561198098673552,Brawlhalla,1
icedragonlord88,Dark Souls: Prepare to Die Edition,5
Shaun9112,INSIDE,5
IceBergs,H1Z1: Just Survive,1
murilopr,World's Fastest Pizza,5
76561198110176420,Lara Croft and the Temple of Osiris,5
IcedRaven,Portal 2,1
triangless,Battle Nations,5
76561198039328471,The Swapper,5
76561198064876158,Quake Live,3
76561198047907062,Spec Ops: The Line,1
ihasMUFFINSWAG,Golf With Your Friends,1
76561198068605419,Sanctum 2,5
76561197996768219,Out There Somewhere,5
76561198062988175,H1Z1: Just Survive,5
LordMemestar,Duke Nukem 3D: Megaton Edition,5
76561198069620444,No Man's Sky,4
76561198035565631,Unturned,5
immunity,Robocraft,3
76561198055088329,HuniePop,1
76561198053667228,16bit Trader,1
76561197992272514,Summer Sale,1
infin15,Guns of Icarus Online,5
66d,Talisman: Digital Edition,5
innocentguy,Counter-Strike: Global Offensive,3
76561198059653682,Starbound,4
76561198047525161,Sherlock Holmes: The Mystery of The Mummy,4
76561198081062889,Command and Conquer: Red Alert 3,5
76561198028041619,Sakura Spirit,5
2828838282,Starbound,5
76561198042121637,Mount & Blade: Warband,3
ipaqmaster1,Fated Souls,3
76561198077882964,Dead Island,4
theepichunter,Cry of Fear,5
76561198075205060,Tomb Raider,1
76561198132628363,STAR WARS™ Battlefront™ II,3
IzaiahSalter,Gang Beasts,3
76561198048712102,Left 4 Dead 2,1
76561198047515235,Fallout 4,5
moth3r888,Saints Row 2,5
76561198078836858,PAYDAY: The Heist,1
ja1hue,7 Days to Die,1
76561198093624679,DayZ,3
nessofonett,Counter-Strike: Global Offensive,5
jackhaslegs,Emily is Away,3
76561198019160833,GTGD S1,5
Jacler,Arma 3,5
dandeman31,Sid Meier's Civilization V,3
235269,Total War: ROME II - Emperor Edition,5
jaice,Age of Empires Online,5
jajuny,Left 4 Dead 2,3
legendary_jake,Warframe,1
76561198136186637,DARK SOULS™ II: Scholar of the First Sin,1
76561198066001199,Chivalry: Medieval Warfare,4
legomagalaga,Clicker Heroes,3
76561198046879866,BioShock Infinite,5
ButtBurger2,Cities: Skylines,5
obamaisblackiswear,Killing Floor,5
76561198016407866,Lost Planet 3,3
BLORGATRON,Arma 2: Operation Arrowhead,1
JazzyS465,Sins of a Solar Empire: Rebellion,5
76561198065776095,Heroes & Generals,4
autismcentral,Life Is Strange™,3
76561198071867278,All Is Dust,2
76561198067916016,Unturned,5
DDSHADOW77,Emily is Away,1
jesa5,Castle Crashers,5
Jessica_Steamrep_,Audiosurf 2,5
jes7erhead,ORION: Prelude,5
Ninjo200,The Binding of Isaac: Rebirth,3
76561198098664585,The Wolf Among Us,5
morfeuoraculo,Heroes & Generals,1
JohnnyAppleBomb,Counter-Strike: Global Offensive,5
76561198063458300,Dead Island: Epidemic,3
76561198071913694,Tomb Raider,3
WinstonChurchill,"Warhammer 40,000: Storm of Vengeance",2
76561198081730960,Five Nights at Freddy's,4
jikefree,Neverwinter,1
76561197999005150,Half-Life 2,5
manehjancok,Sakura Spirit,5
pirificpower,Borderlands 2,3
asdasdasdasdasdasdasdas,PAYDAY 2,1
icevsfire,Far Cry® 3,5
The_Mad_Mutant,Call of Duty: Modern Warfare 2,2
thestreetsshallrunwhite,Undertale,5
76561198083611262,State of Decay,1
Snaplez,Borderlands 2,3
1103703132946,You Have 10 Seconds,3
BloodyJonesyM8,Chivalry: Medieval Warfare,1
jops70,Double Action: Boogaloo,1
joshodonnell,Rocket League,5
Jozav,Robocraft,3
tishoo,Garry's Mod,5
76561198079529922,Half-Life 2,3
76561198176716579,PAYDAY 2,5
76561198093336165,Portal Stories: VR,5
76561198024782279,Tom Clancy's Rainbow Six Siege,5
76561198082484979,Tropico 4,5
angrymanxl,Sid Meier's Civilization V,5
Jumpaye,Wolfenstein: The New Order,5
76561198076645128,Path of Exile,5
76561198081189561,Unturned,5
TravCentral,Breach & Clear,1
76561198094350759,Age of Empires II: HD Edition,5
Beiber,BioShock Infinite,3
supfoo3,Risk of Rain,5
Just_Some_Random_Stranger,Warlock - Master of the Arcane,5
76561198106182243,The Elder Scrolls V: Skyrim,5
76561198070637637,Brawlhalla,5
Komyo,DLC Quest,5
OfficialKilx,Sniper Elite V2,5
drugweeduser,Unturned,5
gladwall,Kingdoms of Amalur: Reckoning™,1
thecelis,Hearts of Iron IV,5
2Chill,CAFE 0 ~The Drowned Mermaid~,1
nickyz,Audioshield,5
76561198070629402,Higurashi When They Cry - Ch.1 Onikakushi,3
shuvosaha1612,Spec Ops: The Line,1
76561198060615273,War Thunder,2
KANEYMANN,Spooky's Jump Scare Mansion,3
Rahulcoeg,Fallout: New Vegas,5
Kingbbq1,PAYDAY 2,5
76561198011218089,Batman: Arkham City GOTY,5
76561198091833491,Counter-Strike: Global Offensive,3
Arcanoth,Loadout,4
76561198108677745,Wolfenstein 3D,1
karlmarx420,Skullgirls,1
silverkaros,Fallout 3 - Game of the Year Edition,5
KirbyBlackCat,PlanetSide 2,3
76561198052399653,Counter-Strike: Global Offensive,1
76561198039030864,Castlevania: Lords of Shadow 2,5
RaveHusky,PlanetSide 2,1
coolhandlucke,Garry's Mod,3
Seedserino,DayZ,5
Kennyqueso,Unturned,3
bvkenshiki,Assassin's Creed IV Black Flag,1
JAIRSOMENDS,Counter-Strike: Global Offensive,3
Kertis333,Grand Theft Auto V,2
76561198047317224,Garry's Mod,5
76561198041084011,Agarest: Generations of War,1
76561198068922268,Counter-Strike: Global Offensive,4
SSKyrios,Homeworld Remastered Collection,1
khanyucedag,Sakura Spirit,1
kidhypocrisy,AdVenture Capitalist,5
76561198055734083,Fallout,3
notassome,Warframe,3
76561198038191817,Spellsworn,1
killerroo,Starbound,5
killinginter,Portal,1
76561198134496163,Rust,5
killrrhubarb,The Elder Scrolls V: Skyrim,5
kon-games,Don't Starve,5
249758,Left 4 Dead 2,3
andofishy,PAYDAY: The Heist,1
akene45,Mass Effect 2,1
76561198077109688,Blades of Time,5
kingnoob29,Dead Island: Epidemic,5
76561198046980586,Half-Life 2,5
KiraNotte,LEGO® MARVEL Super Heroes,5
PurpleKirbyGaming,Risk of Rain,5
76561198059969798,Counter-Strike: Global Offensive,5
LegoBrownHat,Freedom Planet,1
76561198076056874,Cities XXL,2
76561198059955129,Counter-Strike: Global Offensive,1
lhi0122,Grand Theft Auto V,1
Zelonier,Metro: Last Light,5
TheKingNegus,Cry of Fear,5
76561198124029225,RADical ROACH Deluxe Edition,3
biscutbaker,Dirty Bomb,4
raider2knight,BattleStick,5
auzankerencoy,Alan Wake's American Nightmare,4
76561198081194124,ArcheAge,5
76561197990972548,Agarest: Generations of War,3
KingKeenz,WildStar,4
OuktoberFrist,Awesomenauts,5
76561198061408032,Insanity Clicker,1
haato,Batman: Arkham City GOTY,1
Hunter101,Broforce,3
76561198086613935,Counter-Strike: Global Offensive,3
76561198059576463,Space Engineers,3
76561198068180282,Terraria,3
76561198158242440,Prison Architect,1
KotaKuroGG,Counter-Strike: Global Offensive,5
freeman259,METAL GEAR SOLID V: THE PHANTOM PAIN,5
zachwgtv,Moonbase Alpha,5
76561198073244209,Hatred,3
Rabid_Ghost,APB Reloaded,3
wickedcoolmeme,Fistful of Frags,5
krayyyz,BioShock Infinite,5
76561198051969075,Portal 2,5
kronix129,Depth,5
Kryskk,The Expendabros,3
kshaunish,Insurgency,5
ThatOneBot,Insurgency,3
76561198069681136,The Average Everyday Adventures of Samantha Browne,5
76561198045837166,Garry's Mod,5
goodladftw,Sid Meier's Civilization V,5
Kutoraz,The Guild II: Renaissance,4
wudderpudd,BioShock Infinite,5
KyelTheGreat,Neighbours from Hell,1
76561198033167818,RaceRoom Racing Experience ,1
Kylee_Kylie,Call of Duty: Modern Warfare 3,2
76561198074519984,Cortex Command,1
itsjesusmate,The Binding of Isaac,1
76561198060891034,Unturned,5
76561198096322505,Deus Ex: Human Revolution - Director's Cut,5
76561198084656191,The Witcher 3: Wild Hunt,5
76561198140978116,Portal 2,3
76561198087423111,Unturned,5
LeandroMcCartney,PAYDAY: The Heist,5
76561198019159115,Paladins,5
Lacuspop,Dust: An Elysian Tail,1
76561198036511313,theHunter: Primal,4
lagstaboppa,Rocket League,5
76561198069911736,Rocket League,5
larraslavin,DayZ,1
76561198091823489,Planetary Annihilation,5
icantfindagoodcustomurl,Don't Starve Together,5
laurences2k,Dark Souls: Prepare to Die Edition,1
laydback,Left 4 Dead 2,5
76561198090836955,Garry's Mod,3
76561198084634633,Community College Hero: Trial by Fire,5
76561198065038974,PAYDAY 2,4
76561198043401883,Batman: Arkham City GOTY,5
lecomptedelric,The Amazing Spider-Man 2,3
L3N1SH,Besiege,5
LeakproofSpoon,Viridi,5
thewindinthewullos,Starbound,2
76561198054748342,Proteus,3
76561197961124706,Shelter,3
76561198028582148,Fallen Earth,5
BlurredPortrait,Rust,5
76561198048923072,Shadow Warrior Classic Redux,5
legomanat,METAL GEAR RISING: REVENGEANCE,5
nolongerliving,Tribes: Ascend,5
4n631,War Thunder,1
suctioncuphands,The Elder Scrolls V: Skyrim,5
leonmfps,Dungeon Siege 2,1
lepon,Starbound,5
76561198064667147,Toribash,2
76561198052112449,Trine,1
krystal1,Infested Planet,5
lexby,Crusader Kings II,5
Lexor11037,The Culling,1
76561197993819764,Vertiginous Golf,1
7656119806270,Hotline Miami,3
76561198070192466,Robocraft,5
lightsabotage,Portal 2,3
76561198019503392,Left 4 Dead 2,5
Gumby32,Rome: Total War,5
Peappy,Wolfenstein: The New Order,1
76561198086405567,AdVenture Capitalist,3
lindaduong,Among the Sleep,3
LinkSQN,There Came an Echo,5
LiquidShovel,Factorio,1
76561198091906572,ORION: Prelude,3
76561198067137136,DOOM,5
76561198092403662,NEKOPARA Vol. 1,3
Braceful,The Elder Scrolls V: Skyrim,1
Loadingdotdotdot,AirMech,3
76561198085715384,The Mighty Quest For Epic Loot,5
76561198071780641,Duke Nukem Forever,1
76561198063930019,Five Nights at Freddy's 2,1
lolman262,Batman: Arkham Asylum GOTY Edition,3
MCportal1YT,Tom Clancy's Ghost Recon Phantoms - EU,5
XxX_bradley_XxX,Counter-Strike: Global Offensive,5
76561198061556863,The Elder Scrolls V: Skyrim,3
76561198026715109,"Warhammer® 40,000™: Dawn of War® II – Retribution™",1
DontCareForURL,Counter-Strike: Global Offensive,1
76561198064441059,STAR WARS™: The Force Unleashed™ Ultimate Sith Edition,5
Killmonjara,Counter-Strike: Global Offensive,3
TomBlack,H1Z1: King of the Kill,5
lorderikir,Master Reboot,2
FlyingBajr,SpeedRunners,1
76561198026091900,The Elder Scrolls V: Skyrim,5
76561198091688762,PARTICLE MACE,3
76561198050509172,Garry's Mod,3
Loresdalla,30 IMPOSSIBLE LEVELS,1
FR3D99,The Elder Scrolls Online: Tamriel Unlimited,1
76561198061057790,Rising Storm/Red Orchestra 2 Multiplayer,5
0468313256,Counter-Strike: Global Offensive,1
lozenger,Counter-Strike: Global Offensive,2
76561198036772520,Hyperdimension Neptunia U: Action Unleashed,5
1889999999999999,PAYDAY 2,3
LucidKing,Subnautica,5
cayden97,The Forest,1
76561198054721107,Ragnarok Online 2,2
76561198092248933,Total War: ROME II - Emperor Edition,5
Luftkopf,Sins of a Solar Empire: Rebellion,5
76561198052914690,Call of Duty: Modern Warfare 3,5
luizmce,Tom Clancy's Ghost Recon Phantoms - NA,5
Lukkee,Rust,4
76561197991872030,Terraria,5
claytonlee,Path of Exile,3
LumpyPoser,Goat Simulator,5
76561198159891952,Distance,3
creamlc,Volt,1
76561197972209961,Velvet Assassin,3
ly_cheen,Obscure,5
iluvbutt,The Elder Scrolls V: Skyrim,1
memegod,Super Crate Box,5
76561198056707381,Outlast,1
NonoNoNo890,Tomb Raider,5
m0ng,APB Reloaded,1
kwaka_10,Burnout Paradise: The Ultimate Box,5
76561197993114886,Warframe,3
masterroach,Prison Architect,5
mac085,This War of Mine,1
Ebolaassnigga,Counter-Strike: Global Offensive,5
Machow,Loadout,1
zjaerya135,Patterns,5
Imnotfromaustraliakids,Spy Chameleon - RGB Agent,1
nelso,Call of Duty: Ghosts,5
MadameMcThunder,DayZ,1
ZakGod09,DayZ,5
MaddyS99,No More Room in Hell,5
madengineer,Medieval II: Total War,5
76561198034156056,Crypt of the NecroDancer,1
76561198080651606,PAYDAY: The Heist,3
CantTellMeNothin,War of the Human Tanks,1
76561198031043766,Portal 2,5
76561197964317648,GUILTY GEAR Xrd -SIGN-,5
76561197989053217,Garry's Mod,5
jamesh98,Cry of Fear,5
gowuigilol1,Counter-Strike: Global Offensive,5
juanxoywea,The Plan,5
76561198066662465,Takedown: Red Sabre,2
animobeda,Garry's Mod,5
2pacisaliveincuba,Down To One,5
76561198078668022,Hitman: Sniper Challenge,1
76561198094663041,Minecraft: Story Mode - A Telltale Games Series,1
76561198023519729,Dead Bits,5
marcotc_,Everlasting Summer,5
76561198070840754,Torchlight II,5
marhan,ARK: Survival Evolved,1
76561198097313353,The Walking Dead,5
76561198029771387,TERA,5
JackPipsam,Call of Duty: Black Ops II,3
76561198072273253,FlatOut 2,5
76561198059070449,Empire: Total War,5
Marksinator,ARK: Survival Evolved,5
76561198122123166,PAYDAY 2,5
marmotas,South Park™: The Stick of Truth™,5
76561198044605552,Counter-Strike: Global Offensive,3
76561198069965060,Race The Sun,5
76561198094136811,The Elder Scrolls V: Skyrim,5
76561198182154914,Fable Anniversary,1
martythepanda,Tales from the Borderlands,5
76561198014200832,Awesomenauts,1
MarucTp,DARK SOULS™ II,5
Noorman,BioShock Infinite,5
VanClash,FINAL FANTASY XIII,5
76561198062454216,Altitude,1
TBMC,Dark Souls: Prepare to Die Edition,5
Master25Oficial,Don't Starve Together,1
random_dude_117,Terraria,5
76561198028388756,Subnautica,1
clawbot44,ENSLAVED™: Odyssey to the West™ Premium Edition,5
xmatiias,The Forest,3
76561198059298985,Batman: Arkham City GOTY,3
76561198072851994,POSTAL 2,5
Matt4Prez2K16,Else Heart.Break(),5
76561198034985315,No More Room in Hell,5
76561198049382758,Counter-Strike: Source,5
76561198027720165,The Walking Dead: Season Two,5
C9Kfl0m,Magrunner: Dark Pulse,5
mblades,Unturned,3
UltimateAlloy,Terraria,5
76561198059301330,Rust,1
76561198126883516,Overlord,3
76561198025505068,The Final Station,5
Meatman1151,Crusader Kings II,1
76561198049136422,Killing Floor 2,5
liv0004,The Elder Scrolls V: Skyrim,3
MeguminUce,Space Engineers,1
CaptainViggs,Hotline Miami,3
darkaceftw,ORION: Prelude,5
pandashan,Train Simulator,1
thomazlol,Borderlands 2,5
ItsItsItsItsItsmememe,HuniePop,5
76561198071991173,Castle Crashers,1
ShadicTripleSeven,The Culling,5
Mett6,The Elder Scrolls V: Skyrim,3
76561198085513666,8BitMMO,5
GoodOlDick,PAYDAY 2,1
MEXIGAM3R,Call of Duty: Black Ops II,3
mezzamorph,ORION: Prelude,5
sir_nickster,The Elder Scrolls V: Skyrim,5
76561198087566671,Realm of the Mad God,1
76561198074311103,Windward,3
miciah,Company of Heroes,3
76561198074871696,Evolve Stage 2,1
micky_d,Lone Survivor: The Director's Cut,5
76561198047306749,Alpha Protocol,1
76561198106998900,911: First Responders,5
Smithy199,Mount & Blade: Warband,3
lohbsy,Red Faction: Guerrilla Steam Edition,4
76561198090495592,Burnout Paradise: The Ultimate Box,1
76561198175247209,Deus Ex: Human Revolution,5
154352,Garry's Mod,5
76561198067941267,Dying Light,3
Peru4life,NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution,5
76561198077888594,Marlow Briggs,5
jakemhill,The Elder Scrolls V: Skyrim,3
ansairmist,Rust,4
76561198059749148,Sakura Clicker,5
76561198084523951,Undertale,5
chocpin,Risen 2 - Dark Waters,5
76561198120690276,Evolve Stage 2,5
76561198027601501,No More Room in Hell,1
mochajung,PAYDAY 2,1
76561198064572589,Super Meat Boy,3
76561198064199218,Arma 3,5
345675,H1Z1: Just Survive,3
ForTheWinLegitimance,Dragon's Dogma: Dark Arisen,5
imdagiver,Elsword,1
76561198090507837,BIT.TRIP RUNNER,1
76561198085905659,Spore,5
76561198025989885,Dark Souls: Prepare to Die Edition,3
Mondrow20,Heroes & Generals,1
stupidbitchcunt,Sven Co-op,2
dnnclarke66,XCOM: Enemy Unknown,5
76561198071542886,Depth,5
76561198090180844,"Warhammer 40,000 Space Marine",1
76561198071540898,Mars: War Logs,5
76561198079559505,Left 4 Dead 2,5
opw,Tales from the Borderlands,5
mygrandsonnathan,Temper Tantrum,1
76561198097614571,Door Kickers,5
76561198018733084,Verdun,5
76561198029566748,Tom Clancy's The Division,3
0896398616,Wolfenstein: The New Order,5
76561198064711492,Robocraft,5
Moyi2706,Planetary Annihilation,1
76561198064358345,Rise of Nations: Extended Edition,3
nuclearpig22,The Binding of Isaac,5
76561198059457068,3089 -- Futuristic Action RPG,5
Kevoz,The Elder Scrolls Online: Tamriel Unlimited,1
armeda,BioShock Infinite,5
josyco123,Verdun,5
76561198072567851,F1 2013,1
AlejoSchlogl,Skullgirls,3
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,Wolfenstein: The New Order,5
Zombiepig950,Tom Clancy's Ghost Recon Phantoms - NA,5
76561198085373053,Hotline Miami,3
Codstar30,Dirty Bomb,1
76561198070548390,Emily is Away,1
76561198055938832,Loadout,2
76561198090511238,Batman - The Telltale Series,5
70spots,Grand Theft Auto V,1
76561198060768791,Kerbal Space Program,3
76561198093834014,Trove,3
76561198074789497,GRID 2,3
76561198048259980,DARK SOULS™ II,1
76561198052776159,Contagion,3
76561198069479694,Portal 2,3
DarthVegas,Everything is Peachy,5
76561198017212077,Nuclear Throne,1
76561198069401376,Assassin's Creed Unity,5
76561198203915497,Interstellar Marines,5
76561197968314999,Killing Floor,3
76561198067965171,Life Is Strange™,5
76561198092172350,Counter-Strike: Global Offensive,1
76561198057755072,Cry of Fear,1
76561198027169983,StarDrive,5
76561198064111719,Heroes & Generals,3
76561198071374270,Loadout,3
Murkeeeee,Saints Row IV,1
spadesace007,Counter-Strike: Global Offensive,1
spamoutacan,Emily is Away,1
mutanterex22,Voices from the Sea,5
Itsismynature,PAYDAY 2,3
marijuwenis,Rust,4
76561198162228357,No More Room in Hell,3
76561198048922022,The Cat Lady,3
76561198044444299,PAYDAY 2,5
MySmilie,Call of Duty: Modern Warfare 2,5
ITS_COHN_JENA,Robocraft,3
MysticRayn,Octodad: Dadliest Catch,3
senhp,The Elder Scrolls V: Skyrim,1
76561198081422504,PAYDAY: The Heist,1
xychome,Garry's Mod,5
Sickojosh,Warframe,5
76561198058986434,Roguelands,5
NakinhaXapa,Assassin's Creed® III,5
76561198083502691,Rome: Total War,5
76561198080697574,Infinite Crisis™,3
brunolopez67,Arma 3,5
ggaviation,No Man's Sky,1
Nataszz,Counter-Strike: Global Offensive,3
76561198075329557,FTL: Faster Than Light,5
yomamaishere,PAYDAY 2,3
76561198074506980,Garry's Mod,3
nazr1,Obulis,5
necron7894,Terraria,5
Zombiejebus,Ragnarok Online - Free to Play - European Version,3
agentmccoy,Warframe,5
76561198042739595,Godus,4
madyellow,War Thunder,5
76561198041546259,Portal 2,5
76561197994733323,Mass Effect 2,5
76561198038563395,Legendary,5
nemes_memes,Life Is Strange™,1
76561198064921074,Remember Me,1
neonsoundwave,Grand Theft Auto V,3
neon-potato,Darksiders,5
xfactor7115,No More Room in Hell,5
76561198079550949,Starbound,5
76561198077185651,Fallout: New Vegas,5
76561198048376894,Just Cause 2,1
awesomegillymxt,Super Hexagon,2
lifesavior,Modular Combat,3
Lostvoices,The Stomping Land,2
duncan_mccoll321,Boring Man - Online Tactical Stickman Combat,5
elnixo,Dirty Bomb,5
Freemeetupsforgaymen,Amnesia: The Dark Descent,3
76561198080555860,Counter-Strike: Source,2
76561198072093340,Evolve Stage 2,1
niffirg11,Total War Battles: KINGDOM,1
76561198043907983,Saints Row IV,3
76561198045214604,Counter-Strike: Global Offensive,3
76561198044713685,Garry's Mod,1
76561198019448208,Robocraft,3
Juluck,The Elder Scrolls III: Morrowind,5
76561198152426638,Age of Empires II: HD Edition,5
76561198071684592,Among Ripples,1
76561198048058129,Mountain,3
76561198068381757,Half-Life 2,5
76561198065774347,Warframe,5
CalibriBody,The Elder Scrolls V: Skyrim,5
76561198016067437,Tom Clancy's Ghost Recon Phantoms - NA,1
nitraz,Bad Rats,3
vnitr0,Hotline Miami,1
Nitrousrun,Tomb Raider,5
76561198062676115,Fallout 4,5
Yawky,Magic Duels,5
76561198097265236,Ace of Spades,5
ilikeflip,Counter-Strike: Global Offensive,3
Fretality,Counter-Strike: Global Offensive,2
76561198068224653,War Inc. Battlezone,4
76561198087546697,Guns of Icarus Online,5
76561198026960889,Subnautica,1
EternalLemon,Octodad: Dadliest Catch,5
Nomasuras,Terraria,3
76561197992755277,PlanetSide 2,3
SomeRandomSociopath,Undertale,1
76561198020223470,Garry's Mod,3
Zombie_Assassin,The Elder Scrolls V: Skyrim,5
76561198016684317,Mirror's Edge,1
pewpewpewpewpewpewpewpewpew,Eternal Senia,5
76561198073922626,Gun Monkeys,5
jasonporena,"Sir, You Are Being Hunted",1
519348245,Life Is Strange™,5
76561198060833105,Undertale,5
76561198057654603,Fallout 3,1
TheRealNorthern,EVE Online,5
76561198024357966,Defiance,3
76561198080209148,Counter-Strike: Global Offensive,5
76561197977544920,Dishonored,3
ThatComedian,Darksiders II,3
NovalisBlitz,Super Monday Night Combat,2
_nUCKK,Garry's Mod,1
nuclearaven,Mount & Blade: Warband,3
Nuep,Age of Empires II: HD Edition,5
csgostatsjustfuxkijfnworkcunnt,Orcs Must Die! 2,3
76561198069046130,Homeworld Remastered Collection,3
76561198069090454,Unturned,3
anotherfuckingdeejay,Fallout 4,5
sinforthewin,Counter-Strike: Global Offensive,3
o-tang,Five Nights at Freddy's 3,5
ongkungx2,No More Room in Hell,3
76561198063138377,Xpand Rally Xtreme,5
76561198034392853,Blockland,5
76561198079721051,Dyscourse,5
totallynotsianide,Far Cry® 3,5
Pretz,Bad Rats,1
Occy,Total War: SHOGUN 2,5
odkul,Total War: SHOGUN 2,5
76561198062152744,Chivalry: Medieval Warfare,5
Ogargd,Spiral Knights,5
76561198073419999,Awesomenauts,5
krabby666,Unturned,5
ohreoreoreo,Legend of Dungeon,5
329838102,Terraria,3
76561198086448358,Killing Floor,3
quantumquack,Fallout: New Vegas,1
dnsh38,Sniper Elite V2,5
76561198088081025,Secrets of Grindea,5
JUEJUEhue,BattleBlock Theater,5
76561198064526566,TERA,3
ervindancho,Face of Mankind,1
76561198052392890,Tropico 4,5
Tataudu,Unturned,5
nelllllly,Borderlands 2,3
Opportunity396,Thinking with Time Machine,3
76561198099718069,Surgeon Simulator,5
Tictactic,Borderlands 2,1
76561198078659459,ORION: Prelude,1
originaldog,Super Meat Boy,5
76561198082317907,Blood and Bacon,3
adug2345,Wargame: AirLand Battle,3
damnsonwheredidyoufindloominaty,Ace of Spades,1
osuka828,Trove,5
Cherno4Life,Slender: The Arrival,5
76561198086051664,Heroes & Generals,1
76561198043917508,Plants vs. Zombies: Game of the Year,1
76561198117645959,SpeedRunners,5
memeroos,Stellar 2D,2
76561198057369211,Chivalry: Medieval Warfare,1
76561198236724976,FORCED,3
OzL0,Garry's Mod,1
chupaessacaralha,Starbound,5
Pao_Of_War,Teleglitch: Die More Edition,1
mysterys,Fallout 4,5
NeedzMoreMudkipz,Robocraft,5
76561198075676596,The Mighty Quest For Epic Loot,3
76561198098805520,Metro: Last Light Redux,5
BOOMRIFFER,Party Hard,5
pacocafoda,PAC-MAN Championship Edition DX+,5
76561198014676100,Warhammer: End Times - Vermintide,3
76561198056876765,Firewatch,5
76561198092220958,America's Army: Proving Grounds,5
76561198066797881,The Mighty Quest For Epic Loot,5
pandanman,Blockstorm,5
Panosan,Resident Evil 6 / Biohazard 6,1
76561198063444314,BattleBlock Theater,1
symetricaldeath,Poker Night at the Inventory,5
partycatsjr,Dreamfall Chapters,3
76561198088203016,Kerbal Space Program,5
76561198210898561,Darkest Dungeon,5
76561198060351220,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",3
kvgamg,Besiege,3
Paulie1333,Killing Floor,5
pawsjdog,Warframe,5
ebolaspounge,Realm of the Mad God,1
Peaceproducts131,Company of Heroes 2,3
76561198094428264,Dishonored,3
pearcinator,Warframe,1
Pedil,Super Hexagon,1
TheRealChris02,Awesomenauts,5
croniczambie,Black Mesa,3
Rebound780,State of Decay,5
penguinereno,Space Engineers,5
iige,The Way of Life Free Edition,5
76561198073455321,Damned,4
perera94,SMITE,5
peroxicide,Sid Meier's Civilization: Beyond Earth,5
76561198056554213,Tribes: Ascend,5
